"rcrd_date","car_no","rcrd_time","lo_lgt","lo_ltt","lo_drc"
"2020-12-07",闽F02103D,"2020-12-07 08:07:15:375","117.015133","25.064285","0.270000"
"2020-12-07",闽F02103D,"2020-12-07 08:07:18:507","117.015132","25.064480","0.230000"
"2020-12-07",闽F02103D,"2020-12-07 08:07:21:456","117.015135","25.064677","2.000000"
"2020-12-07",闽F02103D,"2020-12-07 08:07:23:381","117.015128","25.064815","356.940002"
"2020-12-07",闽F02103D,"2020-12-07 08:07:26:539","117.015123","25.065012","0.150000"
"2020-12-07",闽F02103D,"2020-12-07 08:07:29:470","117.015133","25.065198","358.059998"
"2020-12-07",闽F02103D,"2020-12-07 08:07:31:342","117.015130","25.065335","0.570000"
"2020-12-07",闽F02103D,"2020-12-07 08:07:33:453","117.015130","25.065485","358.350006"
"2020-12-07",闽F02103D,"2020-12-07 08:07:35:394","117.015130","25.065673","0.350000"
"2020-12-07",闽F02103D,"2020-12-07 08:07:37:512","117.015123","25.065887","357.619995"
"2020-12-07",闽F02103D,"2020-12-07 08:07:39:566","117.015147","25.066123","359.420013"
"2020-12-07",闽F02103D,"2020-12-07 08:07:41:523","117.015142","25.066350","359.070007"
"2020-12-07",闽F02103D,"2020-12-07 08:07:43:478","117.015153","25.066542","358.459991"
"2020-12-07",闽F02103D,"2020-12-07 08:07:45:572","117.015145","25.066732","0.250000"
"2020-12-07",闽F02103D,"2020-12-07 08:07:47:503","117.015145","25.066902","359.859985"
"2020-12-07",闽F02103D,"2020-12-07 08:07:49:484","117.015148","25.067070","0.680000"
"2020-12-07",闽F02103D,"2020-12-07 08:07:51:591","117.015148","25.067243","359.390015"
"2020-12-07",闽F02103D,"2020-12-07 08:07:53:525","117.015133","25.067423","359.489990"
"2020-12-07",闽F02103D,"2020-12-07 08:07:55:503","117.015122","25.067607","359.820007"
"2020-12-07",闽F02103D,"2020-12-07 08:07:57:621","117.015153","25.067793","359.809998"
"2020-12-07",闽F02103D,"2020-12-07 08:07:59:582","117.015133","25.067943","357.190002"
"2020-12-07",闽F02103D,"2020-12-07 08:08:01:692","117.015123","25.068083","355.279999"
"2020-12-07",闽F02103D,"2020-12-07 08:08:04:633","117.015115","25.068257","358.130005"
"2020-12-07",闽F02103D,"2020-12-07 08:08:07:562","117.015110","25.068455","2.640000"
"2020-12-07",闽F02103D,"2020-12-07 08:08:09:449","117.015120","25.068627","4.330000"
"2020-12-07",闽F02103D,"2020-12-07 08:08:11:539","117.015102","25.068822","3.060000"
"2020-12-07",闽F02103D,"2020-12-07 08:08:13:487","117.015137","25.069015","5.640000"
"2020-12-07",闽F02103D,"2020-12-07 08:08:14:937","117.015145","25.069182","5.870000"
"2020-12-07",闽F02103D,"2020-12-07 08:08:18:083","117.015172","25.069338","359.720001"
"2020-12-07",闽F02103D,"2020-12-07 08:08:30:226","117.015143","25.069442","347.880005"
"2020-12-07",闽F02103D,"2020-12-07 08:08:34:103","117.015120","25.069620","357.010010"
"2020-12-07",闽F02103D,"2020-12-07 08:08:35:986","117.015108","25.069792","356.920013"
"2020-12-07",闽F02103D,"2020-12-07 08:08:38:081","117.015108","25.069982","358.350006"
"2020-12-07",闽F02103D,"2020-12-07 08:08:40:166","117.015107","25.070165","359.529999"
"2020-12-07",闽F02103D,"2020-12-07 08:08:42:078","117.015105","25.070353","359.160004"
"2020-12-07",闽F02103D,"2020-12-07 08:08:44:175","117.015105","25.070547","359.029999"
"2020-12-07",闽F02103D,"2020-12-07 08:08:46:088","117.015102","25.070748","0.080000"
"2020-12-07",闽F02103D,"2020-12-07 08:08:48:191","117.015100","25.070948","0.560000"
"2020-12-07",闽F02103D,"2020-12-07 08:08:50:102","117.015108","25.071140","2.800000"
"2020-12-07",闽F02103D,"2020-12-07 08:08:52:195","117.015105","25.071308","357.720001"
"2020-12-07",闽F02103D,"2020-12-07 08:08:54:083","117.015102","25.071458","358.220001"
"2020-12-07",闽F02103D,"2020-12-07 08:08:57:224","117.015098","25.071643","358.489990"
"2020-12-07",闽F02103D,"2020-12-07 08:09:01:028","117.015100","25.071812","357.989990"
"2020-12-07",闽F02103D,"2020-12-07 08:09:57:238","117.015108","25.071970","0.600000"
"2020-12-07",闽F02103D,"2020-12-07 08:10:00:180","117.015122","25.072133","0.850000"
"2020-12-07",闽F02103D,"2020-12-07 08:10:03:356","117.015120","25.072332","359.690002"
"2020-12-07",闽F02103D,"2020-12-07 08:10:05:241","117.015115","25.072485","357.809998"
"2020-12-07",闽F02103D,"2020-12-07 08:10:07:115","117.015115","25.072633","357.450012"
"2020-12-07",闽F02103D,"2020-12-07 08:10:09:201","117.015108","25.072785","357.799988"
"2020-12-07",闽F02103D,"2020-12-07 08:10:11:281","117.015100","25.072932","358.820007"
"2020-12-07",闽F02103D,"2020-12-07 08:10:13:170","117.015098","25.073067","359.920013"
"2020-12-07",闽F02103D,"2020-12-07 08:10:15:289","117.015098","25.073215","3.350000"
"2020-12-07",闽F02103D,"2020-12-07 08:10:17:210","117.015107","25.073382","1.440000"
"2020-12-07",闽F02103D,"2020-12-07 08:10:19:311","117.015112","25.073560","0.640000"
"2020-12-07",闽F02103D,"2020-12-07 08:10:21:184","117.015115","25.073747","0.160000"
"2020-12-07",闽F02103D,"2020-12-07 08:10:23:256","117.015123","25.073928","359.410004"
"2020-12-07",闽F02103D,"2020-12-07 08:10:25:137","117.015130","25.074108","0.490000"
"2020-12-07",闽F02103D,"2020-12-07 08:10:27:210","117.015133","25.074277","0.190000"
"2020-12-07",闽F02103D,"2020-12-07 08:10:29:101","117.015143","25.074442","2.820000"
"2020-12-07",闽F02103D,"2020-12-07 08:10:31:220","117.015163","25.074595","4.360000"
"2020-12-07",闽F02103D,"2020-12-07 08:10:33:099","117.015175","25.074738","5.440000"
"2020-12-07",闽F02103D,"2020-12-07 08:10:37:303","117.015197","25.074850","349.320007"
"2020-12-07",闽F02103D,"2020-12-07 08:10:50:290","117.015173","25.075012","358.309998"
"2020-12-07",闽F02103D,"2020-12-07 08:10:53:280","117.015165","25.075178","1.030000"
"2020-12-07",闽F02103D,"2020-12-07 08:10:56:257","117.015170","25.075368","2.450000"
"2020-12-07",闽F02103D,"2020-12-07 08:10:58:339","117.015192","25.075493","13.400000"
"2020-12-07",闽F02103D,"2020-12-07 08:10:59:381","117.015220","25.075552","23.420000"
"2020-12-07",闽F02103D,"2020-12-07 08:11:02:318","117.015278","25.075728","8.290000"
"2020-12-07",闽F02103D,"2020-12-07 11:02:02:861","117.039312","25.110300","185.889999"
"2020-12-07",闽F02103D,"2020-12-07 11:02:05:837","117.039285","25.110102","192.110001"
"2020-12-07",闽F02103D,"2020-12-07 11:02:07:912","117.039260","25.109957","192.050003"
"2020-12-07",闽F02103D,"2020-12-07 11:02:09:795","117.039227","25.109802","192.630005"
"2020-12-07",闽F02103D,"2020-12-07 11:02:11:680","117.039183","25.109655","194.610001"
"2020-12-07",闽F02103D,"2020-12-07 11:02:13:959","117.039140","25.109510","196.820007"
"2020-12-07",闽F02103D,"2020-12-07 11:02:15:835","117.039097","25.109358","200.460007"
"2020-12-07",闽F02103D,"2020-12-07 11:02:17:936","117.039037","25.109222","206.289993"
"2020-12-07",闽F02103D,"2020-12-07 11:02:19:855","117.038957","25.109095","213.880005"
"2020-12-07",闽F02103D,"2020-12-07 11:02:21:730","117.038858","25.108957","214.839996"
"2020-12-07",闽F02103D,"2020-12-07 11:02:23:842","117.038753","25.108818","213.199997"
"2020-12-07",闽F02103D,"2020-12-07 11:02:25:935","117.038638","25.108692","218.710007"
"2020-12-07",闽F02103D,"2020-12-07 11:02:27:796","117.038537","25.108570","216.550003"
"2020-12-07",闽F02103D,"2020-12-07 11:02:30:956","117.038410","25.108423","221.580002"
"2020-12-07",闽F02103D,"2020-12-07 11:02:33:879","117.038337","25.108333","211.119995"
"2020-12-07",闽F02103D,"2020-12-07 11:02:36:860","117.038237","25.108192","214.210007"
"2020-12-07",闽F02103D,"2020-12-07 11:02:38:932","117.038133","25.108052","215.279999"
"2020-12-07",闽F02103D,"2020-12-07 11:02:40:810","117.038025","25.107910","213.919998"
"2020-12-07",闽F02103D,"2020-12-07 11:02:42:913","117.037905","25.107787","216.149994"
"2020-12-07",闽F02103D,"2020-12-07 11:02:45:018","117.037798","25.107672","216.800003"
"2020-12-07",闽F02103D,"2020-12-07 11:02:46:897","117.037697","25.107542","218.470001"
"2020-12-07",闽F02103D,"2020-12-07 11:02:48:966","117.037587","25.107408","217.470001"
"2020-12-07",闽F02103D,"2020-12-07 11:02:50:841","117.037483","25.107285","221.529999"
"2020-12-07",闽F02103D,"2020-12-07 11:02:52:922","117.037383","25.107183","222.830002"
"2020-12-07",闽F02103D,"2020-12-07 11:02:55:869","117.037260","25.107067","219.759995"
"2020-12-07",闽F02103D,"2020-12-07 11:02:58:773","117.037165","25.106947","215.500000"
"2020-12-07",闽F02103D,"2020-12-07 11:03:00:873","117.037063","25.106812","213.960007"
"2020-12-07",闽F02103D,"2020-12-07 11:03:02:968","117.036947","25.106683","215.889999"
"2020-12-07",闽F02103D,"2020-12-07 11:03:05:885","117.036827","25.106532","211.380005"
"2020-12-07",闽F02103D,"2020-12-07 11:03:07:967","117.036767","25.106462","224.179993"
"2020-12-07",闽F02103D,"2020-12-07 11:03:10:050","117.036712","25.106398","211.470001"
"2020-12-07",闽F02103D,"2020-12-07 11:03:11:742","117.036688","25.106370","222.589996"
"2020-12-07",闽F02103D,"2020-12-07 11:04:18:030","117.036503","25.106230","217.149994"
"2020-12-07",闽F02103D,"2020-12-07 11:04:21:140","117.036400","25.106110","214.570007"
"2020-12-07",闽F02103D,"2020-12-07 11:04:24:102","117.036312","25.105952","207.080002"
"2020-12-07",闽F02103D,"2020-12-07 11:04:27:019","117.036223","25.105777","207.039993"
"2020-12-07",闽F02103D,"2020-12-07 11:04:30:141","117.036133","25.105627","206.529999"
"2020-12-07",闽F02103D,"2020-12-07 11:04:33:141","117.036053","25.105477","206.479996"
"2020-12-07",闽F02103D,"2020-12-07 11:04:36:070","117.035928","25.105330","215.059998"
"2020-12-07",闽F02103D,"2020-12-07 11:04:38:986","117.035817","25.105188","207.710007"
"2020-12-07",闽F02103D,"2020-12-07 11:04:42:165","117.035713","25.105020","209.100006"
"2020-12-07",闽F02103D,"2020-12-07 11:04:45:081","117.035612","25.104878","209.470001"
"2020-12-07",闽F02103D,"2020-12-07 11:04:49:062","117.035520","25.104745","216.479996"
"2020-12-07",闽F02103D,"2020-12-07 11:04:53:652","117.035428","25.104632","216.710007"
"2020-12-07",闽F02103D,"2020-12-07 11:04:57:033","117.035370","25.104483","210.429993"
"2020-12-07",闽F02103D,"2020-12-07 11:04:59:522","117.035300","25.104310","204.419998"
"2020-12-07",闽F02103D,"2020-12-07 11:05:02:492","117.035218","25.104135","207.669998"
"2020-12-07",闽F02103D,"2020-12-07 11:05:04:787","117.035143","25.103997","210.490005"
"2020-12-07",闽F02103D,"2020-12-07 11:05:06:660","117.035065","25.103858","209.539993"
"2020-12-07",闽F02103D,"2020-12-07 11:05:08:773","117.034975","25.103742","215.360001"
"2020-12-07",闽F02103D,"2020-12-07 11:05:11:492","117.034870","25.103605","209.479996"
"2020-12-07",闽F02103D,"2020-12-07 11:05:13:596","117.034843","25.103540","225.270004"
"2020-12-07",闽F02103D,"2020-12-07 11:05:14:642","117.034820","25.103522","240.490005"
"2020-12-07",闽F02103D,"2020-12-07 11:05:16:526","117.034748","25.103490","265.010010"
"2020-12-07",闽F02103D,"2020-12-07 11:05:17:612","117.034702","25.103493","279.220001"
"2020-12-07",闽F02103D,"2020-12-07 11:05:18:650","117.034647","25.103518","298.720001"
"2020-12-07",闽F02103D,"2020-12-07 11:05:21:809","117.034483","25.103643","311.299988"
"2020-12-07",闽F02103D,"2020-12-07 11:05:24:711","117.034308","25.103777","310.709991"
"2020-12-07",闽F02103D,"2020-12-07 11:05:26:783","117.034193","25.103870","310.839996"
"2020-12-07",闽F02103D,"2020-12-07 11:05:28:689","117.034080","25.103958","311.250000"
"2020-12-07",闽F02103D,"2020-12-07 11:05:30:782","117.033975","25.104055","319.010010"
"2020-12-07",闽F02103D,"2020-12-07 11:05:33:691","117.033857","25.104192","324.690002"
"2020-12-07",闽F02103D,"2020-12-07 11:05:36:846","117.033745","25.104323","321.220001"
"2020-12-07",闽F02103D,"2020-12-07 11:05:39:544","117.033632","25.104458","324.500000"
"2020-12-07",闽F02103D,"2020-12-07 11:05:42:684","117.033495","25.104573","318.420013"
"2020-12-07",闽F02103D,"2020-12-07 11:05:44:753","117.033373","25.104618","298.059998"
"2020-12-07",闽F02103D,"2020-12-07 11:05:45:788","117.033300","25.104623","284.140015"
"2020-12-07",闽F02103D,"2020-12-07 11:05:47:652","117.033170","25.104627","267.399994"
"2020-12-07",闽F02103D,"2020-12-07 11:05:50:625","117.032987","25.104572","251.710007"
"2020-12-07",闽F02103D,"2020-12-07 11:05:53:815","117.032800","25.104515","258.679993"
"2020-12-07",闽F02103D,"2020-12-07 11:05:56:739","117.032647","25.104432","249.949997"
"2020-12-07",闽F02103D,"2020-12-07 11:05:59:876","117.032457","25.104360","246.070007"
"2020-12-07",闽F02103D,"2020-12-07 11:06:02:642","117.032283","25.104288","247.220001"
"2020-12-07",闽F02103D,"2020-12-07 11:06:05:786","117.032112","25.104233","254.820007"
"2020-12-07",闽F02103D,"2020-12-07 11:06:08:696","117.031965","25.104207","247.080002"
"2020-12-07",闽F02103D,"2020-12-07 11:06:24:697","117.031928","25.104197","279.579987"
"2020-12-07",闽F02103D,"2020-12-07 11:06:25:962","117.031738","25.104172","272.450012"
"2020-12-07",闽F02103D,"2020-12-07 11:06:29:789","117.031593","25.104107","267.179993"
"2020-12-07",闽F02103D,"2020-12-07 11:06:33:746","117.031433","25.104065","259.200012"
"2020-12-07",闽F02103D,"2020-12-07 11:06:37:726","117.031257","25.104015","253.559998"
"2020-12-07",闽F02103D,"2020-12-07 11:06:40:863","117.031057","25.103980","252.630005"
"2020-12-07",闽F02103D,"2020-12-07 11:06:42:941","117.030902","25.103947","254.270004"
"2020-12-07",闽F02103D,"2020-12-07 11:06:44:835","117.030732","25.103878","245.710007"
"2020-12-07",闽F02103D,"2020-12-07 11:06:46:905","117.030567","25.103818","245.080002"
"2020-12-07",闽F02103D,"2020-12-07 11:06:49:817","117.030358","25.103758","249.990005"
"2020-12-07",闽F02103D,"2020-12-07 11:06:52:722","117.030140","25.103718","258.380005"
"2020-12-07",闽F02103D,"2020-12-07 11:06:54:811","117.029985","25.103677","254.669998"
"2020-12-07",闽F02103D,"2020-12-07 11:06:57:936","117.029775","25.103635","261.459991"
"2020-12-07",闽F02103D,"2020-12-07 11:07:00:864","117.029582","25.103592","262.670013"
"2020-12-07",闽F02103D,"2020-12-07 11:07:03:830","117.029395","25.103602","275.880005"
"2020-12-07",闽F02103D,"2020-12-07 11:07:07:006","117.029217","25.103620","275.459991"
"2020-12-07",闽F02103D,"2020-12-07 11:07:09:727","117.029048","25.103627","283.720001"
"2020-12-07",闽F02103D,"2020-12-07 11:07:12:912","117.028872","25.103658","278.950012"
"2020-12-07",闽F02103D,"2020-12-07 11:07:16:890","117.028687","25.103675","281.010010"
"2020-12-07",闽F02103D,"2020-12-07 11:07:19:843","117.028535","25.103692","283.760010"
"2020-12-07",闽F02103D,"2020-12-07 11:07:21:924","117.028535","25.103692","264.859985"
"2020-12-07",闽F02103D,"2020-12-07 11:07:35:836","117.028370","25.103663","259.359985"
"2020-12-07",闽F02103D,"2020-12-07 11:07:38:898","117.028262","25.103722","270.980011"
"2020-12-07",闽F02103D,"2020-12-07 11:07:41:072","117.028183","25.103760","293.029999"
"2020-12-07",闽F02103D,"2020-12-07 11:07:42:823","117.028102","25.103823","314.670013"
"2020-12-07",闽F02103D,"2020-12-07 11:07:44:082","117.028068","25.103870","325.130005"
"2020-12-07",闽F02103D,"2020-12-07 11:07:44:920","117.028043","25.103927","338.390015"
"2020-12-07",闽F02103D,"2020-12-07 11:07:48:076","117.028008","25.104118","348.209991"
"2020-12-07",闽F02103D,"2020-12-07 11:07:50:801","117.027963","25.104302","354.329987"
"2020-12-07",闽F02103D,"2020-12-07 11:07:53:940","117.027985","25.104462","356.489990"
"2020-12-07",闽F02103D,"2020-12-07 11:07:55:841","117.027978","25.104562","344.779999"
"2020-12-07",闽F02103D,"2020-12-07 11:07:57:923","117.027932","25.104640","320.070007"
"2020-12-07",闽F02103D,"2020-12-07 11:07:58:967","117.027905","25.104667","301.230011"
"2020-12-07",闽F02103D,"2020-12-07 11:07:59:802","117.027867","25.104682","288.309998"
"2020-12-07",闽F02103D,"2020-12-07 11:08:00:842","117.027837","25.104685","272.750000"
"2020-12-07",闽F02103D,"2020-12-07 11:08:02:932","117.027765","25.104682","247.419998"
"2020-12-07",闽F02103D,"2020-12-07 11:08:03:972","117.027733","25.104663","222.869995"
"2020-12-07",闽F02103D,"2020-12-07 11:08:04:812","117.027710","25.104635","208.580002"
"2020-12-07",闽F02103D,"2020-12-07 11:08:06:076","117.027690","25.104595","192.119995"
"2020-12-07",闽F02103D,"2020-12-07 11:08:06:906","117.027685","25.104548","178.490005"
"2020-12-07",闽F02103D,"2020-12-07 11:08:08:993","117.027712","25.104422","165.190002"
"2020-12-07",闽F02103D,"2020-12-07 11:08:10:878","117.027748","25.104257","168.070007"
"2020-12-07",闽F02103D,"2020-12-07 11:08:13:036","117.027792","25.104093","166.050003"
"2020-12-07",闽F02103D,"2020-12-07 11:08:14:906","117.027827","25.103940","170.979996"
"2020-12-07",闽F02103D,"2020-12-07 11:08:16:793","117.027853","25.103793","173.570007"
"2020-12-07",闽F02103D,"2020-12-07 11:08:18:876","117.027872","25.103650","181.789993"
"2020-12-07",闽F02103D,"2020-12-07 11:08:22:012","117.027873","25.103502","183.899994"
"2020-12-07",闽F02103D,"2020-12-07 11:08:23:880","117.027855","25.103430","198.020004"
"2020-12-07",闽F02103D,"2020-12-07 11:08:27:013","117.027790","25.103295","208.750000"
"2020-12-07",闽F02103D,"2020-12-07 11:08:29:992","117.027710","25.103165","205.779999"
"2020-12-07",闽F02103D,"2020-12-07 11:08:32:938","117.027622","25.103020","200.000000"
"2020-12-07",闽F02103D,"2020-12-07 11:08:35:882","117.027622","25.103020","220.949997"
"2020-12-07",闽F02103D,"2020-12-07 11:08:59:104","117.027622","25.103020","137.289993"
"2020-12-07",闽F02103D,"2020-12-07 11:08:59:933","117.027622","25.103020","147.339996"
"2020-12-07",闽F02103D,"2020-12-07 11:09:00:971","117.027622","25.103020","182.479996"
"2020-12-07",闽F02103D,"2020-12-07 11:09:02:031","117.027563","25.102865","188.000000"
"2020-12-07",闽F02103D,"2020-12-07 11:09:05:190","117.027653","25.102708","181.449997"
"2020-12-07",闽F02103D,"2020-12-07 11:09:08:091","117.027618","25.102508","183.889999"
"2020-12-07",闽F02103D,"2020-12-07 11:09:10:165","117.027632","25.102348","177.990005"
"2020-12-07",闽F02103D,"2020-12-07 11:09:12:043","117.027642","25.102213","174.770004"
"2020-12-07",闽F02103D,"2020-12-07 11:09:13:921","117.027665","25.102093","162.220001"
"2020-12-07",闽F02103D,"2020-12-07 11:09:17:072","117.027738","25.101928","165.100006"
"2020-12-07",闽F02103D,"2020-12-07 11:09:20:020","117.027835","25.101743","154.610001"
"2020-12-07",闽F02103D,"2020-12-07 11:09:21:956","117.027917","25.101598","153.649994"
"2020-12-07",闽F02103D,"2020-12-07 11:09:23:624","117.028002","25.101452","153.360001"
"2020-12-07",闽F02103D,"2020-12-07 11:09:26:131","117.028098","25.101312","151.029999"
"2020-12-07",闽F02103D,"2020-12-07 11:09:27:592","117.028185","25.101195","146.000000"
"2020-12-07",闽F02103D,"2020-12-07 11:09:30:519","117.028273","25.101077","145.059998"
"2020-12-07",闽F02103D,"2020-12-07 11:09:37:456","117.028355","25.100957","137.779999"
"2020-12-07",闽F02103D,"2020-12-07 11:09:41:444","117.028502","25.100828","130.839996"
"2020-12-07",闽F02103D,"2020-12-07 11:09:44:561","117.028658","25.100737","123.779999"
"2020-12-07",闽F02103D,"2020-12-07 11:09:47:477","117.028823","25.100623","130.259995"
"2020-12-07",闽F02103D,"2020-12-07 11:09:49:752","117.028933","25.100530","129.539993"
"2020-12-07",闽F02103D,"2020-12-07 11:09:52:706","117.029103","25.100402","128.929993"
"2020-12-07",闽F02103D,"2020-12-07 11:09:55:639","117.029262","25.100277","129.940002"
"2020-12-07",闽F02103D,"2020-12-07 11:09:57:750","117.029345","25.100197","141.610001"
"2020-12-07",闽F02103D,"2020-12-07 11:10:00:535","117.029462","25.100090","127.209999"
